customer_id,account_number,first_name,last_name,email,phone,aadhaar,pan,date_of_birth,address,city,state,pin_code,country,occupation,annual_income,marital_status,education,credit_score,account_balance,credit_default,housing_loan,personal_loan,kyc_status,account_type,account_opened_date,last_transaction_date
IND003018,9871195857,Anil,Rao,anil.rao480@gmail.com,+918431357196,6042 2531 5705,JEUWH4597L,1962-04-06,"71/47
Konda",Jaipur,Karnataka,798424,India,Financial trader,1127217,Divorced,Post Graduate,575,97778.75,yes,no,no,VERIFIED,CURRENT,2021-01-31,2026-01-27
IND003019,3120902141,Anil,Joshi,anil.joshi565@gmail.com,+918503767741,6805 2168 4767,OBGWL8401T,1982-12-21,"59/508
Krish Ganj",Ahmedabad,Rajasthan,975211,India,Herpetologist,4847960,Single,Professional,803,481527.55,no,yes,no,PENDING,CURRENT,2022-06-24,2026-02-09
IND003020,4839960160,Neha,Nair,neha.nair446@gmail.com,+919560213616,4607 5930 6395,ZPFAE1841G,1947-08-30,"03, Tella",Hyderabad,Gujarat,271389,India,Network engineer,1317835,Single,Graduate,826,959758.56,yes,yes,no,PENDING,SALARY,2017-11-07,2026-01-21
IND003021,5172382329,Rajesh,Patel,rajesh.patel250@gmail.com,+917315309469,4467 9578 8053,GVVJS3222G,1950-06-08,"H.No. 90
Sibal Nagar",Hyderabad,Gujarat,829064,India,Civil Service fast streamer,1426985,Divorced,Professional,650,462030.68,yes,yes,no,VERIFIED,CURRENT,2023-08-05,2026-01-22
IND003022,9239010902,Rohan,Kumar,rohan.kumar858@gmail.com,+917451829892,1105 5095 1110,ZCNIB5379A,1971-03-20,"49/07
Kalita Circle",Jaipur,Telangana,743362,India,"Therapist, speech and language",4227183,Widowed,12th,609,66080.75,yes,no,yes,VERIFIED,SAVINGS,2019-03-02,2026-02-15
IND003023,3525691070,Deepika,Malhotra,deepika.malhotra111@gmail.com,+918305849869,9397 3409 2145,TSZDF1001M,1966-05-30,"16/215
Tailor",Jaipur,Karnataka,952061,India,Fast food restaurant manager,2428765,Divorced,10th,820,281528.55,yes,yes,no,PENDING,SALARY,2025-06-27,2026-02-18
IND003024,5183158673,Vikram,Nair,vikram.nair620@gmail.com,+919630680794,7028 9101 6408,MQCCU4746I,1974-01-03,"35
Subramanian Ganj",Delhi,Telangana,180669,India,Phytotherapist,3137162,Married,12th,857,183317.41,yes,no,yes,VERIFIED,SALARY,2024-06-01,2026-02-01
IND003025,4345611930,Arjun,Nair,arjun.nair213@gmail.com,+918576383867,7577 4968 5543,WPFYN3725X,1970-03-08,"89/607
Karan Nagar",Bangalore,Tamil Nadu,977720,India,"Conservation officer, historic buildings",4030008,Single,Professional,669,550344.82,no,no,yes,PENDING,SALARY,2018-05-25,2026-02-15
IND003026,4993447075,Anil,Malhotra,anil.malhotra6@gmail.com,+919337180300,8788 3215 5128,AHMJQ1661A,1981-10-09,"H.No. 13, Suresh Ganj",Ahmedabad,Karnataka,796853,India,Location manager,3278318,Divorced,10th,770,694911.89,no,no,no,VERIFIED,SAVINGS,2017-12-12,2026-01-30
IND003027,8488216147,Pooja,Kumar,pooja.kumar938@gmail.com,+918346067074,4597 3572 2850,EGUMK6440N,1986-10-16,"H.No. 430, Kaur",Ahmedabad,Tamil Nadu,371063,India,Insurance claims handler,1210062,Divorced,Professional,650,-45367.69,yes,no,yes,VERIFIED,SALARY,2018-12-11,2026-02-13
IND003028,2022317061,Amit,Reddy,amit.reddy599@gmail.com,+917705101811,3263 9310 4668,ZJGMI5924L,1988-05-14,"36/63
Khatri Path",Mumbai,West Bengal,545268,India,Tax inspector,1980927,Single,Professional,882,-3307.34,no,no,yes,VERIFIED,SALARY,2023-03-07,2026-02-11
IND003029,9430066046,Vikram,Sharma,vikram.sharma859@gmail.com,+918294479712,6100 7685 7042,CKODP3493W,1997-06-11,"48/030, Kari Nagar",Kolkata,Telangana,152755,India,Estate agent,406083,Married,Professional,807,162792.52,no,yes,no,VERIFIED,CURRENT,2022-05-02,2026-02-11
IND003030,7336411422,Anjali,Desai,anjali.desai862@gmail.com,+919770150769,3808 9438 3320,RAGWP5486I,2002-07-15,"26/08
Varghese Street",Mumbai,Maharashtra,154907,India,"Lighting technician, broadcasting/film/video",385134,Single,10th,718,405067.84,no,no,yes,VERIFIED,SALARY,2019-03-23,2026-02-10
IND003031,7911667640,Rohan,Agarwal,rohan.agarwal312@gmail.com,+918294809087,3201 3504 2884,MSNVQ3782W,1961-04-14,"41/28
Hayer Circle",Chennai,Uttar Pradesh,553466,India,"Pilot, airline",4382176,Widowed,Professional,669,832888.88,no,no,yes,VERIFIED,CURRENT,2026-01-22,2026-01-26
IND003032,4112822072,Amit,Kumar,amit.kumar324@gmail.com,+917544018418,7597 1546 6900,WOSJR2126K,1951-02-27,"23/214, Edwin Street",Hyderabad,Rajasthan,434472,India,"Designer, interior/spatial",4746533,Single,10th,568,31202.48,no,no,no,PENDING,CURRENT,2022-07-24,2026-01-25
IND003033,9525491635,Priya,Kumar,priya.kumar503@gmail.com,+918009667200,8811 9863 5394,QBWBE1067Z,2007-12-20,"78/92, Tailor Path",Chennai,Telangana,276245,India,Water engineer,4649507,Widowed,10th,776,944635.02,no,yes,no,VERIFIED,SAVINGS,2021-05-06,2026-02-09
IND003034,9839168906,Rajesh,Malhotra,rajesh.malhotra722@gmail.com,+917447667725,7034 6910 8411,HFFEF4972W,1996-09-25,"44
Grewal Marg",Bangalore,Karnataka,521336,India,"Engineer, site",610105,Single,Post Graduate,733,250458.47,no,yes,yes,VERIFIED,SALARY,2019-03-19,2026-02-08
IND003035,5879278621,Neha,Agarwal,neha.agarwal153@gmail.com,+917894534288,6093 4086 1616,XNCWQ5435Y,1991-11-07,"H.No. 41
Lad Zila",Delhi,Gujarat,525207,India,Chief Strategy Officer,4358390,Married,Post Graduate,811,317719.44,yes,yes,yes,VERIFIED,SALARY,2025-03-11,2026-02-06
IND003036,7689797156,Kavita,Mehta,kavita.mehta492@gmail.com,+919994878942,8240 2302 5401,MPHGU1795T,1950-12-11,"73, Andra Circle",Chennai,Karnataka,228044,India,Lexicographer,2336596,Widowed,10th,607,498136.86,yes,no,no,VERIFIED,SAVINGS,2018-08-05,2026-01-23
IND003037,2151531827,Priya,Verma,priya.verma267@gmail.com,+917368965311,9817 9695 2807,YYLUO8025V,1959-03-01,"93/768, Sridhar Road",Lucknow,Gujarat,187061,India,Chiropodist,3435617,Single,12th,599,487203.23,no,no,yes,VERIFIED,SALARY,2025-04-10,2026-02-03
IND003038,5657649364,Vikram,Patel,vikram.patel419@gmail.com,+918056953140,9382 7693 2448,RUTAR6735J,2003-10-18,"H.No. 462
Atwal Street",Pune,Maharashtra,761370,India,Cabin crew,2170679,Single,12th,623,975653.34,yes,no,no,VERIFIED,SALARY,2020-07-30,2026-02-15
IND003039,2928842190,Neha,Rao,neha.rao12@gmail.com,+919998575568,6316 7781 1259,AUNWY5814E,1961-09-24,"540, Bhakta Zila",Pune,Maharashtra,735711,India,Electrical engineer,1755153,Married,Graduate,840,466400.28,yes,no,no,VERIFIED,CURRENT,2023-09-03,2026-01-29
IND003040,5478350104,Sanjay,Malhotra,sanjay.malhotra724@gmail.com,+917094761943,2633 2399 4810,UZAHE3657G,1982-01-01,"03, Kumar Nagar",Delhi,Karnataka,361890,India,Race relations officer,3276363,Divorced,12th,651,672416.49,no,no,yes,PENDING,SALARY,2022-11-08,2026-02-04
IND003041,5885551506,Deepika,Gupta,deepika.gupta487@gmail.com,+918339382439,2635 3821 2323,MHQFI6148S,1977-01-12,"H.No. 906
Kalla Chowk",Kolkata,West Bengal,295670,India,Clinical embryologist,1706653,Married,Professional,875,462176.66,no,no,yes,PENDING,SALARY,2025-05-19,2026-02-01
IND003042,7822645252,Kavita,Rao,kavita.rao715@gmail.com,+917232835555,8514 4117 2299,ALDLU1505X,1997-11-28,"29
Agarwal Path",Mumbai,Rajasthan,173121,India,Radiation protection practitioner,801306,Single,Post Graduate,739,160068.45,no,no,yes,VERIFIED,SALARY,2023-04-20,2026-02-13
IND003043,9856082685,Sneha,Nair,sneha.nair632@gmail.com,+917732929846,4742 7096 4892,IEUIU6431A,1992-01-11,"62/172, Dhaliwal Nagar",Bangalore,Delhi,434747,India,Sports administrator,1729339,Single,10th,763,226181.68,no,yes,no,PENDING,SALARY,2025-01-16,2026-02-15
IND003044,3499334181,Pooja,Desai,pooja.desai927@gmail.com,+919904407227,4030 5392 7600,WTUMW5356T,1972-01-01,"41/869, Bains Ganj",Lucknow,Karnataka,648690,India,Equities trader,3936201,Married,Professional,866,632617.78,no,yes,yes,VERIFIED,SALARY,2018-11-21,2026-02-08
IND003045,1232644413,Rohan,Verma,rohan.verma328@gmail.com,+918337066913,8308 7599 5581,ZFXJT5456J,2002-08-21,"56/496
Dixit Chowk",Lucknow,Karnataka,878005,India,Clinical embryologist,1795851,Single,Professional,648,112308.69,no,yes,yes,PENDING,CURRENT,2017-07-21,2026-02-09
IND003046,5576693697,Sanjay,Rao,sanjay.rao664@gmail.com,+919305160574,3981 8191 3575,TOFDH8106T,1947-08-28,"39/064
Babu",Lucknow,Maharashtra,683941,India,Systems analyst,3605473,Widowed,10th,636,986617.09,no,yes,yes,PENDING,CURRENT,2024-05-31,2026-01-21
IND003047,4057633949,Deepika,Sharma,deepika.sharma282@gmail.com,+917256002202,5847 1162 4422,JDPNA8997D,1960-10-02,"519
Sanghvi Chowk",Delhi,Telangana,624258,India,Astronomer,4304285,Widowed,Professional,660,495749.67,no,yes,no,PENDING,SAVINGS,2018-03-27,2026-02-16
IND003048,9775989237,Vikram,Agarwal,vikram.agarwal557@gmail.com,+918820134759,7623 5867 9087,XQNGL5392H,1949-11-04,"91/36
Bobal Circle",Bangalore,Maharashtra,836674,India,TEFL teacher,937111,Married,12th,748,584620.74,yes,no,yes,VERIFIED,CURRENT,2022-10-17,2026-02-12
IND003049,7461455560,Deepika,Singh,deepika.singh830@gmail.com,+917054979015,6680 1659 3656,ECYNE7140T,1945-11-14,"H.No. 21
Dasgupta Path",Delhi,Telangana,281959,India,Broadcast engineer,1816806,Divorced,10th,816,831328.3,no,yes,no,VERIFIED,SALARY,2020-05-16,2026-02-09
IND003050,5638424731,Sneha,Joshi,sneha.joshi144@gmail.com,+918041243874,3384 6248 3176,QPIJA3297S,1994-09-21,"H.No. 26, Boase Nagar",Hyderabad,Delhi,306228,India,Ecologist,2067795,Married,12th,795,394129.14,yes,yes,yes,VERIFIED,SALARY,2018-01-22,2026-02-10
IND003051,8730320013,Priya,Malhotra,priya.malhotra513@gmail.com,+917162448130,7364 5226 4495,UQLZK2033E,1984-01-08,"87/54, Ahluwalia Circle",Kolkata,Uttar Pradesh,544884,India,Counsellor,3685024,Married,10th,814,666780.4,no,yes,yes,PENDING,CURRENT,2020-01-31,2026-01-30
IND003052,9325413290,Neha,Sharma,neha.sharma205@gmail.com,+918357262964,1378 9158 8762,HXDRR6535T,1997-09-20,"38/43
Reddy",Chennai,Telangana,590615,India,Charity fundraiser,4153827,Divorced,12th,661,318915.18,no,yes,no,VERIFIED,SAVINGS,2016-03-17,2026-02-09
IND003053,4174682493,Anil,Kumar,anil.kumar202@gmail.com,+918406261055,1313 7442 9621,YJJHG9479T,1969-10-11,"517
Gara Road",Chennai,Maharashtra,268440,India,Forensic scientist,3017369,Divorced,Post Graduate,595,647125.04,yes,no,yes,PENDING,CURRENT,2022-07-22,2026-02-17
IND003054,7665342895,Vikram,Desai,vikram.desai658@gmail.com,+918746593788,8910 9961 7174,QTFMX9196L,1959-12-14,"H.No. 021
Bajwa Road",Chennai,Gujarat,215496,India,Chartered management accountant,1536753,Widowed,10th,598,58312.29,yes,no,yes,PENDING,SAVINGS,2018-09-12,2026-02-16
IND003055,6671453942,Sanjay,Agarwal,sanjay.agarwal316@gmail.com,+918534322158,7709 6518 2702,KIUCI3882H,1961-10-12,"H.No. 955, Ravi Circle",Ahmedabad,Uttar Pradesh,538369,India,Television floor manager,937424,Divorced,Graduate,560,588236.6,yes,yes,yes,VERIFIED,CURRENT,2024-05-04,2026-02-17
IND003056,1144757117,Sanjay,Joshi,sanjay.joshi652@gmail.com,+917039432072,2787 2988 1407,LBVJX6045X,1984-06-25,"597, Koshy Zila",Delhi,Karnataka,800931,India,"Research officer, government",4853085,Single,Post Graduate,706,951097.2,yes,yes,yes,PENDING,SALARY,2017-07-10,2026-02-13
IND003057,2531270347,Sneha,Malhotra,sneha.malhotra593@gmail.com,+919107898021,3346 7534 4119,JWILK7820L,1992-09-21,"056, Kara Circle",Pune,Uttar Pradesh,266322,India,Barista,2735690,Widowed,Post Graduate,835,92895.17,no,no,no,PENDING,SAVINGS,2025-11-20,2026-02-04
IND003058,1186591859,Amit,Sharma,amit.sharma704@gmail.com,+917368598673,7282 1355 1367,ENQJV8149P,1950-02-26,"H.No. 60, Batra Path",Pune,Rajasthan,618165,India,"Nurse, children's",3932155,Single,Professional,640,19.94,no,no,yes,PENDING,CURRENT,2020-06-12,2026-02-16
IND003059,8970106039,Anjali,Gupta,anjali.gupta741@gmail.com,+917997403624,2698 4103 7274,MOCCM3691Z,2000-03-14,"89/533, Hans Chowk",Pune,Gujarat,312681,India,"Surveyor, land/geomatics",3112591,Married,12th,860,812125.89,no,yes,yes,PENDING,SALARY,2020-07-16,2026-01-26
IND003060,4314099183,Neha,Singh,neha.singh641@gmail.com,+918950129859,3148 8835 6805,DGCYY6359Q,1996-08-02,"77
Varughese Marg",Ahmedabad,West Bengal,249611,India,"Biochemist, clinical",494898,Widowed,10th,655,846581.92,no,no,no,VERIFIED,CURRENT,2016-04-18,2026-02-08
IND003061,2484475492,Rajesh,Nair,rajesh.nair630@gmail.com,+917911245464,5482 2388 2691,FGNJN3966U,1964-03-06,"H.No. 59, Sandhu Chowk",Mumbai,Uttar Pradesh,439966,India,"Exhibitions officer, museum/gallery",711056,Widowed,Professional,754,429080.87,yes,yes,no,VERIFIED,CURRENT,2017-07-01,2026-02-12
IND003062,1069316536,Vikram,Sharma,vikram.sharma488@gmail.com,+918355574204,1203 3032 7706,AKLPX1710I,1996-11-16,"H.No. 332, Mannan Road",Pune,Rajasthan,633036,India,Petroleum engineer,4039900,Single,12th,668,453595.09,yes,no,yes,VERIFIED,CURRENT,2023-10-24,2026-02-06
IND003063,6831574022,Rohan,Agarwal,rohan.agarwal260@gmail.com,+917650857562,7771 6694 4473,YZTSU2006T,2007-03-25,"H.No. 51
Dora Nagar",Jaipur,Gujarat,397696,India,Special effects artist,4254823,Single,Post Graduate,774,791610.59,yes,no,no,PENDING,CURRENT,2020-11-30,2026-02-15
IND003064,2694202645,Kavita,Reddy,kavita.reddy707@gmail.com,+918444020402,2689 8082 1232,ARAIJ4336L,2003-07-31,"47/31, Batra Circle",Jaipur,Uttar Pradesh,339136,India,Local government officer,3180361,Single,10th,574,387655.33,no,yes,no,PENDING,SAVINGS,2022-09-20,2026-01-21
IND003065,2573371450,Sneha,Malhotra,sneha.malhotra20@gmail.com,+917135353550,8505 4101 5600,CLEPI3520X,2003-06-03,"H.No. 27
Karan Nagar",Chennai,Delhi,248305,India,"Therapist, music",4808178,Single,12th,652,954810.27,no,yes,yes,VERIFIED,SALARY,2026-01-24,2026-02-07
IND003066,9508954216,Deepika,Sharma,deepika.sharma896@gmail.com,+918510936294,4094 8437 5870,DFXNA1402F,2000-10-11,"61
Bhagat Zila",Jaipur,West Bengal,763302,India,Arts development officer,3985812,Divorced,Graduate,900,739983.86,no,yes,no,VERIFIED,SAVINGS,2024-05-16,2026-02-17
IND003067,3410401208,Rohan,Kumar,rohan.kumar358@gmail.com,+917837331467,8036 6697 6209,EEAKG9819J,1977-04-20,"H.No. 75
Samra Road",Chennai,Uttar Pradesh,165168,India,Make,2259928,Single,12th,730,57522.68,no,yes,no,VERIFIED,SALARY,2023-04-03,2026-02-06
IND003068,7056402180,Anjali,Rao,anjali.rao156@gmail.com,+917814392769,1246 5730 5979,DRLVB8278C,1976-07-13,"97/22, Sanghvi Marg",Chennai,Delhi,317495,India,Technical author,4518858,Married,Graduate,584,223253.52,yes,no,no,PENDING,CURRENT,2019-09-17,2026-02-04
IND003069,8602372188,Anjali,Joshi,anjali.joshi909@gmail.com,+918283611913,8505 7702 3919,ANSHW5649Y,1979-08-20,"H.No. 03
Ahluwalia",Chennai,Uttar Pradesh,509095,India,Transport planner,4363248,Married,Post Graduate,558,909912.04,yes,yes,no,PENDING,SAVINGS,2024-10-08,2026-02-02
IND003070,1860757118,Pooja,Agarwal,pooja.agarwal812@gmail.com,+918807916878,5970 2371 8874,FZVFL6938D,1991-10-09,"56/06
Sengupta Marg",Chennai,Tamil Nadu,466586,India,Therapeutic radiographer,4942971,Divorced,10th,613,519737.09,yes,yes,yes,VERIFIED,SAVINGS,2019-03-26,2026-02-09
IND003071,1169592038,Amit,Verma,amit.verma684@gmail.com,+917438758315,1493 8343 4817,SIRYR5049J,1949-09-29,"26/87, Ratta Nagar",Hyderabad,Maharashtra,322728,India,Probation officer,605461,Widowed,10th,781,639246.14,yes,no,yes,PENDING,SAVINGS,2023-08-20,2026-02-12
IND003072,9826108318,Sneha,Reddy,sneha.reddy382@gmail.com,+919341981305,9255 3775 1710,FIIMV5657U,1975-01-06,"03
Mandal",Pune,Telangana,743141,India,Optometrist,4252141,Divorced,12th,626,290596.05,no,yes,yes,VERIFIED,SALARY,2018-08-04,2026-02-08
IND003073,2379776654,Amit,Patel,amit.patel521@gmail.com,+917688151746,4226 4930 3761,CGWBC4578R,1960-04-20,"92
Banerjee Chowk",Chennai,West Bengal,767433,India,Chartered certified accountant,4610947,Married,12th,753,439512.18,yes,yes,no,PENDING,SAVINGS,2017-01-27,2026-02-11
IND003074,6119657092,Priya,Mehta,priya.mehta101@gmail.com,+918214730511,9038 6367 7358,ESORR3453H,1996-10-22,"H.No. 12, Raju Circle",Chennai,Gujarat,455669,India,Personnel officer,2056254,Single,Professional,878,700981.5,no,no,no,PENDING,SALARY,2019-01-26,2026-01-30
IND003075,3257096170,Rahul,Reddy,rahul.reddy344@gmail.com,+918683345623,4265 5664 9006,DNRUQ1957D,1990-02-05,"82, Chaudhuri Road",Jaipur,Rajasthan,579901,India,"Development worker, community",1022131,Single,Professional,771,989212.59,no,no,no,VERIFIED,CURRENT,2020-01-30,2026-01-30
IND003076,1222277971,Anjali,Malhotra,anjali.malhotra203@gmail.com,+918588649263,7598 5963 2365,JYBPO2801I,1991-09-18,"H.No. 239, Contractor",Mumbai,Karnataka,185310,India,Forensic psychologist,489614,Divorced,Graduate,675,297466.5,yes,yes,no,VERIFIED,SALARY,2020-11-24,2026-02-08
IND003077,7998261293,Sneha,Rao,sneha.rao718@gmail.com,+919497104222,3446 3514 2670,BWRBO8308R,1946-09-03,"06/943
Iyengar Nagar",Chennai,Gujarat,803763,India,Veterinary surgeon,4554686,Divorced,Professional,871,578947.82,yes,yes,yes,PENDING,CURRENT,2021-12-26,2026-01-27
IND003078,4426976137,Deepika,Mehta,deepika.mehta960@gmail.com,+917976126117,9704 4863 5286,PQNEN5496N,1958-02-12,"86
Sood Path",Kolkata,Delhi,856353,India,Counselling psychologist,3623748,Single,Graduate,883,629814.24,yes,no,yes,VERIFIED,SAVINGS,2021-05-02,2026-01-25
IND003079,8111409202,Sneha,Gupta,sneha.gupta548@gmail.com,+918743796345,2121 2580 5178,AVONO1332H,1954-06-06,"700
Venkataraman Marg",Mumbai,Tamil Nadu,788339,India,Geochemist,4199223,Single,10th,809,87777.02,yes,no,no,PENDING,CURRENT,2020-06-15,2026-02-15
IND003080,2492143450,Rohan,Kumar,rohan.kumar658@gmail.com,+918922887298,5266 8491 8133,FCSRS4981X,2005-06-01,"H.No. 87
Das Path",Bangalore,Uttar Pradesh,877093,India,Clinical biochemist,2117193,Divorced,Professional,667,-35789.07,no,no,no,VERIFIED,CURRENT,2018-02-12,2026-02-18
IND003081,5846258933,Priya,Mehta,priya.mehta495@gmail.com,+918404788861,2958 2693 8501,CIJWA4151J,1988-02-17,"H.No. 25, Dugal Path",Lucknow,Karnataka,662719,India,Customer service manager,4127284,Divorced,Post Graduate,776,161478.44,yes,yes,yes,VERIFIED,CURRENT,2025-02-21,2026-01-21
IND003082,6077887611,Rohan,Verma,rohan.verma627@gmail.com,+917393803075,3175 7791 2239,LIBTQ7002M,1967-03-09,"64, Gopal Street",Mumbai,Delhi,105265,India,"Lecturer, further education",2223671,Married,Graduate,836,78001.67,yes,yes,yes,VERIFIED,SALARY,2016-08-23,2026-02-13
IND003083,1811543962,Anjali,Singh,anjali.singh651@gmail.com,+919043455835,6077 3125 3366,CNLSQ2582C,1983-01-19,"87/86
Sane Nagar",Lucknow,Gujarat,871520,India,Education administrator,4300660,Single,12th,748,825459.21,no,no,yes,PENDING,SALARY,2016-11-07,2026-02-01
IND003084,9165526111,Amit,Joshi,amit.joshi686@gmail.com,+919342106825,3188 5277 9552,CPZYU4048T,1994-04-12,"131, Badal Chowk",Mumbai,Rajasthan,208912,India,Chief Financial Officer,2125908,Single,10th,898,293829.85,yes,no,yes,VERIFIED,SAVINGS,2021-09-06,2026-02-17
IND003085,4149757586,Vikram,Nair,vikram.nair997@gmail.com,+917687583253,2552 9950 3997,RQXZF2548I,1972-06-11,"992
Tak Circle",Bangalore,Gujarat,425752,India,Public house manager,4227369,Single,Graduate,694,908928.86,yes,yes,yes,VERIFIED,CURRENT,2025-10-06,2026-02-15
IND003086,9107271697,Neha,Rao,neha.rao197@gmail.com,+917604089877,5524 5784 4526,XTFFB8643Q,1997-12-29,"873
Dass Zila",Pune,Delhi,956725,India,"Designer, industrial/product",506286,Divorced,10th,830,562872.16,no,yes,yes,PENDING,SALARY,2021-05-28,2026-02-17
IND003087,5205459051,Pooja,Kumar,pooja.kumar412@gmail.com,+919511929789,5006 7098 2636,XBOGQ7127C,1969-10-16,"917
Hayre",Hyderabad,Gujarat,948998,India,Insurance claims handler,2131381,Divorced,12th,735,395436.48,no,yes,no,VERIFIED,SALARY,2021-03-31,2026-01-26
IND003088,6590516635,Rahul,Malhotra,rahul.malhotra98@gmail.com,+918908619241,5536 7017 6228,NGZPR1631D,1974-03-15,"328, Kulkarni Circle",Lucknow,Uttar Pradesh,607960,India,Accounting technician,1116023,Divorced,10th,666,801974.76,yes,yes,no,VERIFIED,CURRENT,2024-02-24,2026-01-21
IND003089,1414680304,Rahul,Mehta,rahul.mehta900@gmail.com,+919772275775,3693 7176 3438,VZHYM2804R,1946-06-16,"H.No. 028
Dugal Chowk",Kolkata,Delhi,483568,India,Lexicographer,3983341,Widowed,Post Graduate,758,939468.48,yes,yes,no,VERIFIED,SAVINGS,2017-06-26,2026-01-28
IND003090,4033439860,Pooja,Malhotra,pooja.malhotra657@gmail.com,+919721952345,6039 8549 7128,LFGYZ1155Y,1946-07-31,"20/175, Goswami Road",Lucknow,Telangana,975893,India,Glass blower/designer,2048348,Divorced,10th,603,137144.06,yes,yes,yes,VERIFIED,SAVINGS,2017-04-10,2026-02-09
IND003091,3639260493,Kavita,Kumar,kavita.kumar287@gmail.com,+917456065437,6810 9300 3475,ECFCY7074C,1963-11-18,"21/04
Johal Marg",Chennai,Delhi,145806,India,"Conservator, museum/gallery",4927527,Single,Professional,827,543738.08,yes,no,no,VERIFIED,SALARY,2024-01-27,2026-02-05
IND003092,6763633981,Sanjay,Rao,sanjay.rao853@gmail.com,+917403249526,5429 1959 1399,RXDJV6738E,1989-05-21,"H.No. 526, Kapur",Hyderabad,Uttar Pradesh,511430,India,Forensic psychologist,394258,Widowed,Professional,853,113944.91,yes,no,no,VERIFIED,CURRENT,2020-10-29,2026-01-29
IND003093,2426390503,Kavita,Sharma,kavita.sharma143@gmail.com,+918274029388,5325 9944 8255,MHSDM1487B,2001-04-18,"607, Sinha Circle",Ahmedabad,Rajasthan,514260,India,Licensed conveyancer,2724060,Single,Post Graduate,716,663067.71,no,yes,yes,VERIFIED,SAVINGS,2021-02-09,2026-02-16
IND003094,8773007741,Anil,Mehta,anil.mehta251@gmail.com,+918443490174,5864 2805 8101,OQUKH1428I,1999-12-02,"095, Koshy Circle",Pune,Tamil Nadu,429144,India,Curator,3552185,Widowed,Graduate,880,557613.72,yes,no,yes,VERIFIED,SALARY,2020-03-08,2026-02-16
IND003095,5209961616,Vikram,Desai,vikram.desai327@gmail.com,+917037580673,9788 6777 2471,DEOIQ2639M,1959-11-06,"06/01
Ganesh Road",Hyderabad,Karnataka,540863,India,Product designer,4747222,Divorced,12th,562,306725.03,no,yes,no,VERIFIED,SAVINGS,2018-09-30,2026-02-01
IND003096,7770062895,Anil,Nair,anil.nair787@gmail.com,+918169646781,7576 7139 7458,GUQEL7699T,1954-04-19,"14
Garg Circle",Delhi,Maharashtra,265069,India,"Restaurant manager, fast food",4711449,Widowed,Post Graduate,596,797496.43,no,no,yes,VERIFIED,SALARY,2017-10-31,2026-02-12
